Categoria,Consumo_Agua_Litros,Consumo_Energia_kWh,Custo_Produção,Data_Compra,Data_Receção,Emissao_Gases_CO2e_kg,Fabricante,País_Fabricante,Preço_Unitário,Produto,Produto_ID,Quantidade_Vendida,Região_Fabricante,Indice
Casa,4.18,8.26,19.9,2023-01-03 00:00:00,2023-01-14 00:00:00,6.55,FashionCo,Portugal,25.28,Moldura 2,44,5,Coimbra,0.6629832136350886
Casa,4.18,8.26,19.9,2023-10-14 01:00:00,2023-10-15 01:00:00,6.55,FashionCo,Portugal,25.28,Moldura 2,44,10,Coimbra,0.6629832136350886
Casa,3.19,2.43,19.91,2023-02-26 00:00:00,2023-03-10 00:00:00,1.69,TechWorld,Espanha,21.89,Moldura 1,43,1,Barcelona,0.9126165616835149
Casa,3.19,2.43,19.91,2023-10-24 01:00:00,2023-11-03 00:00:00,1.69,TechWorld,Espanha,21.89,Moldura 1,43,5,Barcelona,0.9126165616835149
Casa,3.19,2.43,19.91,2023-08-14 01:00:00,2023-08-24 01:00:00,1.69,TechWorld,Espanha,21.89,Moldura 1,43,10,Barcelona,0.9126165616835149
Casa,20.24,42.15,19.95,2023-06-08 01:00:00,2023-06-09 01:00:00,5.49,FashionCo,Alemanha,29.36,Panelas 1,37,9,Munique,0.6715340766479754
Beleza,1.15,11.37,19.95,2023-10-27 01:00:00,2023-11-08 00:00:00,7.5,GreenSupplies,Portugal,46.45,ProtetorSolar 3,60,9,Lisboa,0.6199190487257022
Beleza,1.15,11.37,19.95,2023-06-03 01:00:00,2023-06-06 01:00:00,7.5,GreenSupplies,Portugal,46.45,ProtetorSolar 3,60,1,Lisboa,0.6199190487257022
Beleza,1.15,11.37,19.95,2023-06-27 01:00:00,2023-07-09 01:00:00,7.5,GreenSupplies,Portugal,46.45,ProtetorSolar 3,60,6,Lisboa,0.6199190487257022
Beleza,1.15,11.37,19.95,2023-10-10 01:00:00,2023-10-25 01:00:00,7.5,GreenSupplies,Portugal,46.45,ProtetorSolar 3,60,2,Lisboa,0.6199190487257022
Casa,12.75,180.71,190.27,2023-06-26 01:00:00,2023-07-03 01:00:00,6.64,GreenSupplies,França,560.55,Mesa 3,54,2,Lyon,0.5764240835839234
Casa,12.75,180.71,190.27,2023-03-12 00:00:00,2023-03-22 00:00:00,6.64,GreenSupplies,França,560.55,Mesa 3,54,6,Lyon,0.5764240835839234
Eletrónica,36.52,121.13,192.59,2023-05-13 01:00:00,2023-05-19 01:00:00,0.62,EcoFriendly,França,526.73,Telemóvel 3,9,8,Paris,0.8551230819173228
Eletrónica,46.09,451.24,192.99,2023-04-24 01:00:00,2023-05-05 01:00:00,1.6,FashionCo,Portugal,366.92,Telemóvel 3,9,2,Lisboa,0.6623595062592379
Eletrónica,46.09,451.24,192.99,2023-10-27 01:00:00,2023-11-07 00:00:00,1.6,FashionCo,Portugal,366.92,Telemóvel 3,9,3,Lisboa,0.6623595062592379
Eletrónica,46.09,451.24,192.99,2023-09-11 01:00:00,2023-09-17 01:00:00,1.6,FashionCo,Portugal,366.92,Telemóvel 3,9,6,Lisboa,0.6623595062592379
Casa,38.12,90.16,194.57,2023-03-11 00:00:00,2023-03-19 00:00:00,0.74,FashionCo,França,389.14,Mesa 1,52,5,Marselha,0.8574878146505129
Casa,38.12,90.16,194.57,2023-01-15 00:00:00,2023-01-19 00:00:00,0.74,FashionCo,França,389.14,Mesa 1,52,9,Marselha,0.8574878146505129
Casa,38.12,90.16,194.57,2023-06-18 01:00:00,2023-06-27 01:00:00,0.74,FashionCo,França,389.14,Mesa 1,52,2,Marselha,0.8574878146505129
Casa,12.72,67.66,194.82,2023-07-04 01:00:00,2023-07-13 01:00:00,1.15,TechWorld,Portugal,685.92,Mesa 2,53,1,Porto,0.8962400160453784
Casa,34.12,106.06,197.38,2023-05-13 01:00:00,2023-05-20 01:00:00,9.21,TechWorld,Espanha,283.35,Mesa 3,54,3,Madrid,0.4317671177868314
Casa,34.12,106.06,197.38,2023-06-23 01:00:00,2023-07-02 01:00:00,9.21,TechWorld,Espanha,283.35,Mesa 3,54,9,Madrid,0.4317671177868314
Casa,34.12,106.06,197.38,2023-09-18 01:00:00,2023-09-28 01:00:00,9.21,TechWorld,Espanha,283.35,Mesa 3,54,5,Madrid,0.4317671177868314
Casa,49.57,86.28,197.75,2023-01-07 00:00:00,2023-01-12 00:00:00,1.24,StyleSupplies,Alemanha,525.08,Mesa 2,53,1,Hamburgo,0.8107013834565548
Casa,38.9,175.5,198.08,2023-02-23 00:00:00,2023-03-04 00:00:00,0.6,EcoFriendly,Alemanha,396.16,Mesa 3,54,9,Hamburgo,0.8309224099829552
Casa,38.9,175.5,198.08,2023-02-13 00:00:00,2023-02-20 00:00:00,0.6,EcoFriendly,Alemanha,396.16,Mesa 3,54,1,Hamburgo,0.8309224099829552
Casa,38.9,175.5,198.08,2023-04-17 01:00:00,2023-04-20 01:00:00,0.6,EcoFriendly,Alemanha,396.16,Mesa 3,54,2,Hamburgo,0.8309224099829552
Casa,35.28,180.37,198.71,2023-07-24 01:00:00,2023-07-26 01:00:00,2.87,StyleSupplies,Itália,238.36,Mesa 2,53,2,Milão,0.7217149284460005
Casa,35.28,180.37,198.71,2023-06-04 01:00:00,2023-06-14 01:00:00,2.87,StyleSupplies,Itália,238.36,Mesa 2,53,9,Milão,0.7217149284460005
Eletrónica,33.77,182.1,198.99,2023-09-15 01:00:00,2023-09-21 01:00:00,9.01,StyleSupplies,França,804.06,Telemóvel 1,7,6,Lyon,0.4139959316170383
Eletrónica,33.77,182.1,198.99,2023-04-09 01:00:00,2023-04-23 01:00:00,9.01,StyleSupplies,França,804.06,Telemóvel 1,7,7,Lyon,0.4139959316170383
Casa,26.1,175.55,199.54,2023-04-23 01:00:00,2023-04-25 01:00:00,1.16,FashionCo,Alemanha,491.29,Mesa 1,52,5,Munique,0.8283236034872453
Casa,26.1,175.55,199.54,2023-10-19 01:00:00,2023-10-21 01:00:00,1.16,FashionCo,Alemanha,491.29,Mesa 1,52,2,Munique,0.8283236034872453
Alimentos,0.11,0.73,2.0,2023-07-08 01:00:00,2023-07-15 01:00:00,3.12,EcoFriendly,Itália,4.42,Chocolate 2,32,9,Milão,0.8472179199844073
Alimentos,0.11,0.73,2.0,2023-02-15 00:00:00,2023-02-26 00:00:00,3.12,EcoFriendly,Itália,4.42,Chocolate 2,32,4,Milão,0.8472179199844073
Alimentos,0.11,0.24,2.0,2023-06-09 01:00:00,2023-06-15 01:00:00,9.19,GreenSupplies,Portugal,2.12,Chocolate 3,33,5,Faro,0.5408364001057936
Alimentos,0.11,0.24,2.0,2023-03-01 00:00:00,2023-03-07 00:00:00,9.19,GreenSupplies,Portugal,2.12,Chocolate 3,33,8,Faro,0.5408364001057936
Alimentos,0.11,0.24,2.0,2023-09-05 01:00:00,2023-09-14 01:00:00,9.19,GreenSupplies,Portugal,2.12,Chocolate 3,33,9,Faro,0.5408364001057936
Alimentos,0.11,0.24,2.0,2023-04-19 01:00:00,2023-04-28 01:00:00,9.19,GreenSupplies,Portugal,2.12,Chocolate 3,33,6,Faro,0.5408364001057936
Alimentos,0.32,0.47,2.0,2023-10-12 01:00:00,2023-10-18 01:00:00,8.77,GreenSupplies,França,3.49,Bolachas 2,35,2,Lyon,0.5615404030647639
Alimentos,0.32,0.47,2.0,2023-06-22 01:00:00,2023-06-26 01:00:00,8.77,GreenSupplies,França,3.49,Bolachas 2,35,2,Lyon,0.5615404030647639
Alimentos,0.36,0.96,2.0,2023-02-16 00:00:00,2023-02-20 00:00:00,3.12,TechWorld,França,4.38,Água 1,25,7,Paris,0.8466294804461159
Alimentos,0.36,0.96,2.0,2023-05-06 01:00:00,2023-05-09 01:00:00,3.12,TechWorld,França,4.38,Água 1,25,1,Paris,0.8466294804461159
Alimentos,0.36,0.96,2.0,2023-09-16 01:00:00,2023-09-27 01:00:00,3.12,TechWorld,França,4.38,Água 1,25,6,Paris,0.8466294804461159
Alimentos,0.57,0.16,2.02,2023-06-25 01:00:00,2023-07-06 01:00:00,8.79,GreenSupplies,Portugal,2.59,Cerveja 1,28,2,Coimbra,0.5601447886612758
Alimentos,0.57,0.16,2.02,2023-09-28 01:00:00,2023-10-11 01:00:00,8.79,GreenSupplies,Portugal,2.59,Cerveja 1,28,10,Coimbra,0.5601447886612758
Alimentos,0.57,0.16,2.02,2023-07-28 01:00:00,2023-08-09 01:00:00,8.79,GreenSupplies,Portugal,2.59,Cerveja 1,28,4,Coimbra,0.5601447886612758
Alimentos,0.67,2.01,2.02,2023-02-19 00:00:00,2023-02-20 00:00:00,2.15,StyleSupplies,Portugal,7.47,Cerveja 1,28,3,Lisboa,0.8946023108610838
Alimentos,0.32,1.8,2.07,2023-09-21 01:00:00,2023-10-06 01:00:00,3.61,TechWorld,França,7.06,Cerveja 2,29,8,Marselha,0.8216466640917084
Alimentos,0.32,1.8,2.07,2023-09-26 01:00:00,2023-09-30 01:00:00,3.61,TechWorld,França,7.06,Cerveja 2,29,9,Marselha,0.8216466640917084
Alimentos,0.32,1.8,2.07,2023-05-11 01:00:00,2023-05-12 01:00:00,3.61,TechWorld,França,7.06,Cerveja 2,29,8,Marselha,0.8216466640917084
Alimentos,0.52,1.54,2.1,2023-06-20 01:00:00,2023-06-25 01:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,2,Hamburgo,0.6986154901196127
Alimentos,0.52,1.54,2.1,2023-07-22 01:00:00,2023-07-30 01:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,3,Hamburgo,0.6986154901196127
Alimentos,0.52,1.54,2.1,2023-02-25 00:00:00,2023-03-02 00:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,2,Hamburgo,0.6986154901196127
Alimentos,0.52,1.54,2.1,2023-09-18 01:00:00,2023-09-30 01:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,7,Hamburgo,0.6986154901196127
Alimentos,0.52,1.54,2.1,2023-06-18 01:00:00,2023-06-19 01:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,9,Hamburgo,0.6986154901196127
Alimentos,0.52,1.54,2.1,2023-10-14 01:00:00,2023-10-22 01:00:00,6.04,FashionCo,Alemanha,7.14,Cerveja 1,28,9,Hamburgo,0.6986154901196127
Alimentos,0.74,2.88,2.13,2023-05-09 01:00:00,2023-05-12 01:00:00,9.8,TechWorld,Alemanha,9.16,Cerveja 1,28,1,Hamburgo,0.5077711756816612
Alimentos,0.74,2.88,2.13,2023-07-04 01:00:00,2023-07-18 01:00:00,9.8,TechWorld,Alemanha,9.16,Cerveja 1,28,10,Hamburgo,0.5077711756816612
Alimentos,0.74,2.88,2.13,2023-10-14 01:00:00,2023-10-28 01:00:00,9.8,TechWorld,Alemanha,9.16,Cerveja 1,28,4,Hamburgo,0.5077711756816612
Alimentos,0.74,2.88,2.13,2023-06-02 01:00:00,2023-06-11 01:00:00,9.8,TechWorld,Alemanha,9.16,Cerveja 1,28,1,Hamburgo,0.5077711756816612
Alimentos,0.36,0.67,2.15,2023-06-24 01:00:00,2023-06-30 01:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,9,Madrid,0.6022940148572682
Alimentos,0.36,0.67,2.15,2023-04-27 01:00:00,2023-04-28 01:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,7,Madrid,0.6022940148572682
Alimentos,0.36,0.67,2.15,2023-07-20 01:00:00,2023-07-21 01:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,3,Madrid,0.6022940148572682
Alimentos,0.36,0.67,2.15,2023-05-21 01:00:00,2023-06-04 01:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,9,Madrid,0.6022940148572682
Alimentos,0.36,0.67,2.15,2023-01-24 00:00:00,2023-01-27 00:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,9,Madrid,0.6022940148572682
Alimentos,0.36,0.67,2.15,2023-04-29 01:00:00,2023-05-12 01:00:00,7.96,StyleSupplies,Espanha,8.99,Cerveja 1,28,9,Madrid,0.6022940148572682
Alimentos,0.21,0.95,2.16,2023-06-10 01:00:00,2023-06-16 01:00:00,4.53,EcoFriendly,Espanha,4.34,Cerveja 1,28,8,Madrid,0.775722321944844
Alimentos,0.72,2.05,2.21,2023-08-26 01:00:00,2023-08-29 01:00:00,8.5,GreenSupplies,Itália,10.0,Cerveja 2,29,6,Milão,0.5737798069812982
Alimentos,0.72,2.05,2.21,2023-05-13 01:00:00,2023-05-18 01:00:00,8.5,GreenSupplies,Itália,10.0,Cerveja 2,29,5,Milão,0.5737798069812982
Alimentos,0.62,0.93,2.22,2023-02-03 00:00:00,2023-02-10 00:00:00,8.76,StyleSupplies,Portugal,9.2,Cerveja 3,30,10,Lisboa,0.5612701809189342
Alimentos,0.77,0.21,2.22,2023-04-15 01:00:00,2023-04-28 01:00:00,2.24,StyleSupplies,Portugal,5.33,Cerveja 2,29,7,Porto,0.8905324735857922
Alimentos,0.22,1.08,2.24,2023-08-15 01:00:00,2023-08-26 01:00:00,1.05,EcoFriendly,Portugal,5.02,Cerveja 1,28,10,Porto,0.9514109647906948
Alimentos,0.22,1.08,2.24,2023-07-17 01:00:00,2023-07-23 01:00:00,1.05,EcoFriendly,Portugal,5.02,Cerveja 1,28,9,Porto,0.9514109647906948
Alimentos,0.22,1.08,2.24,2023-02-19 00:00:00,2023-02-20 00:00:00,1.05,EcoFriendly,Portugal,5.02,Cerveja 1,28,9,Porto,0.9514109647906948
Alimentos,0.21,1.7,2.28,2023-04-21 01:00:00,2023-05-02 01:00:00,1.17,FashionCo,Itália,5.82,Cerveja 3,30,8,Roma,0.9451374497738911
Alimentos,0.21,1.7,2.28,2023-02-25 00:00:00,2023-03-03 00:00:00,1.17,FashionCo,Itália,5.82,Cerveja 3,30,1,Roma,0.9451374497738911
Alimentos,0.62,0.59,2.29,2023-10-19 01:00:00,2023-10-23 01:00:00,9.43,StyleSupplies,Alemanha,6.43,Cerveja 2,29,6,Hamburgo,0.5275595653940087
Alimentos,0.62,0.59,2.29,2023-04-20 01:00:00,2023-04-28 01:00:00,9.43,StyleSupplies,Alemanha,6.43,Cerveja 2,29,3,Hamburgo,0.5275595653940087
Alimentos,0.62,0.59,2.29,2023-08-20 01:00:00,2023-08-22 01:00:00,9.43,StyleSupplies,Alemanha,6.43,Cerveja 2,29,4,Hamburgo,0.5275595653940087
Alimentos,0.62,0.59,2.29,2023-03-31 01:00:00,2023-04-13 01:00:00,9.43,StyleSupplies,Alemanha,6.43,Cerveja 2,29,4,Hamburgo,0.5275595653940087
Alimentos,0.62,0.59,2.29,2023-10-16 01:00:00,2023-10-24 01:00:00,9.43,StyleSupplies,Alemanha,6.43,Cerveja 2,29,10,Hamburgo,0.5275595653940087
Alimentos,0.29,1.4,2.37,2023-04-07 01:00:00,2023-04-09 01:00:00,4.8,EcoFriendly,Espanha,9.07,Cerveja 2,29,7,Madrid,0.7617562106174457
Alimentos,0.29,1.4,2.37,2023-08-06 01:00:00,2023-08-08 01:00:00,4.8,EcoFriendly,Espanha,9.07,Cerveja 2,29,3,Madrid,0.7617562106174457
Alimentos,0.29,1.4,2.37,2023-10-27 01:00:00,2023-10-31 00:00:00,4.8,EcoFriendly,Espanha,9.07,Cerveja 2,29,7,Madrid,0.7617562106174457
Alimentos,0.33,2.67,2.37,2023-05-12 01:00:00,2023-05-13 01:00:00,5.1,StyleSupplies,Alemanha,9.64,Cerveja 3,30,9,Hamburgo,0.7460471219511077
Alimentos,0.21,2.57,2.38,2023-04-05 01:00:00,2023-04-20 01:00:00,8.26,EcoFriendly,Alemanha,6.12,Cerveja 1,28,10,Berlim,0.5867297051262927
Alimentos,0.21,2.57,2.38,2023-03-13 00:00:00,2023-03-14 00:00:00,8.26,EcoFriendly,Alemanha,6.12,Cerveja 1,28,10,Berlim,0.5867297051262927
Alimentos,0.29,2.72,2.39,2023-04-07 01:00:00,2023-04-17 01:00:00,9.42,GreenSupplies,Alemanha,8.89,Cerveja 2,29,4,Berlim,0.5279268355965685
Alimentos,0.29,2.72,2.39,2023-01-17 00:00:00,2023-01-25 00:00:00,9.42,GreenSupplies,Alemanha,8.89,Cerveja 2,29,9,Berlim,0.5279268355965685
Alimentos,0.22,1.04,2.4,2023-05-11 01:00:00,2023-05-26 01:00:00,7.63,StyleSupplies,Portugal,2.62,Cerveja 3,30,2,Faro,0.6191027640337516
Alimentos,0.22,1.04,2.4,2023-05-24 01:00:00,2023-05-26 01:00:00,7.63,StyleSupplies,Portugal,2.62,Cerveja 3,30,8,Faro,0.6191027640337516
Alimentos,0.45,1.27,2.41,2023-01-14 00:00:00,2023-01-27 00:00:00,1.92,GreenSupplies,Portugal,3.01,Cerveja 3,30,10,Lisboa,0.9069383235218689
Alimentos,0.77,2.87,2.41,2023-03-10 00:00:00,2023-03-17 00:00:00,1.95,TechWorld,França,5.08,Cerveja 3,30,9,Marselha,0.9041793390740246
Alimentos,0.77,2.87,2.41,2023-02-15 00:00:00,2023-03-01 00:00:00,1.95,TechWorld,França,5.08,Cerveja 3,30,4,Marselha,0.9041793390740246
Alimentos,0.42,2.21,2.43,2023-02-03 00:00:00,2023-02-08 00:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,10,Marselha,0.7081604741930794
Alimentos,0.42,2.21,2.43,2023-04-30 01:00:00,2023-05-07 01:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,3,Marselha,0.7081604741930794
Alimentos,0.42,2.21,2.43,2023-09-30 01:00:00,2023-10-13 01:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,2,Marselha,0.7081604741930794
Alimentos,0.42,2.21,2.43,2023-09-17 01:00:00,2023-09-29 01:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,1,Marselha,0.7081604741930794
Alimentos,0.42,2.21,2.43,2023-08-20 01:00:00,2023-08-21 01:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,9,Marselha,0.7081604741930794
Alimentos,0.42,2.21,2.43,2023-05-10 01:00:00,2023-05-18 01:00:00,5.85,EcoFriendly,França,5.45,Cerveja 1,28,2,Marselha,0.7081604741930794
Alimentos,0.38,2.06,2.5,2023-07-08 01:00:00,2023-07-20 01:00:00,6.14,GreenSupplies,Portugal,4.36,Cerveja 2,29,9,Lisboa,0.69365069920534
Alimentos,0.32,0.87,2.5,2023-04-05 01:00:00,2023-04-15 01:00:00,3.81,StyleSupplies,Itália,5.0,Cerveja 2,29,6,Milão,0.8118951379069224
Alimentos,0.41,0.98,2.51,2023-04-21 01:00:00,2023-05-05 01:00:00,2.49,StyleSupplies,Portugal,7.72,Cerveja 2,29,1,Coimbra,0.8783397448747274
Alimentos,0.41,0.98,2.51,2023-03-22 00:00:00,2023-03-28 01:00:00,2.49,StyleSupplies,Portugal,7.72,Cerveja 2,29,6,Coimbra,0.8783397448747274
Alimentos,0.6,0.52,2.53,2023-04-17 01:00:00,2023-05-02 01:00:00,3.49,StyleSupplies,Espanha,3.33,Cerveja 3,30,7,Sevilha,0.827626031277585
Alimentos,0.6,0.52,2.53,2023-07-27 01:00:00,2023-08-10 01:00:00,3.49,StyleSupplies,Espanha,3.33,Cerveja 3,30,2,Sevilha,0.827626031277585
Alimentos,0.6,0.52,2.53,2023-10-24 01:00:00,2023-11-04 00:00:00,3.49,StyleSupplies,Espanha,3.33,Cerveja 3,30,7,Sevilha,0.827626031277585
Alimentos,0.6,0.52,2.53,2023-04-12 01:00:00,2023-04-17 01:00:00,3.49,StyleSupplies,Espanha,3.33,Cerveja 3,30,2,Sevilha,0.827626031277585
Alimentos,0.6,0.52,2.53,2023-09-01 01:00:00,2023-09-04 01:00:00,3.49,StyleSupplies,Espanha,3.33,Cerveja 3,30,7,Sevilha,0.827626031277585
Alimentos,0.72,1.82,2.57,2023-07-13 01:00:00,2023-07-24 01:00:00,2.19,FashionCo,Portugal,5.85,Cerveja 2,29,4,Porto,0.8925531071743298
Alimentos,0.72,1.82,2.57,2023-08-13 01:00:00,2023-08-15 01:00:00,2.19,FashionCo,Portugal,5.85,Cerveja 2,29,6,Porto,0.8925531071743298
Alimentos,0.72,1.82,2.57,2023-02-19 00:00:00,2023-03-02 00:00:00,2.19,FashionCo,Portugal,5.85,Cerveja 2,29,3,Porto,0.8925531071743298
Alimentos,0.52,0.78,2.58,2023-07-22 01:00:00,2023-07-30 01:00:00,4.8,FashionCo,Espanha,5.16,Cerveja 1,28,3,Sevilha,0.7615273525053702
Alimentos,0.52,0.78,2.58,2023-03-06 00:00:00,2023-03-14 00:00:00,4.8,FashionCo,Espanha,5.16,Cerveja 1,28,7,Sevilha,0.7615273525053702
Alimentos,0.52,0.78,2.58,2023-03-30 01:00:00,2023-04-08 01:00:00,4.8,FashionCo,Espanha,5.16,Cerveja 1,28,3,Sevilha,0.7615273525053702
Alimentos,0.52,0.78,2.58,2023-03-22 00:00:00,2023-03-24 00:00:00,4.8,FashionCo,Espanha,5.16,Cerveja 1,28,4,Sevilha,0.7615273525053702
Alimentos,0.52,0.78,2.58,2023-06-11 01:00:00,2023-06-15 01:00:00,4.8,FashionCo,Espanha,5.16,Cerveja 1,28,4,Sevilha,0.7615273525053702
Alimentos,0.22,1.17,2.6,2023-08-19 01:00:00,2023-08-29 01:00:00,9.34,StyleSupplies,França,9.6,Cerveja 2,29,3,Lyon,0.5326902750796754
Alimentos,0.18,2.35,2.65,2023-09-10 01:00:00,2023-09-19 01:00:00,9.82,TechWorld,Itália,7.67,Cerveja 1,28,5,Milão,0.5080847409168601
Alimentos,0.18,2.35,2.65,2023-05-11 01:00:00,2023-05-23 01:00:00,9.82,TechWorld,Itália,7.67,Cerveja 1,28,10,Milão,0.5080847409168601
Alimentos,0.59,2.09,2.66,2023-06-22 01:00:00,2023-07-06 01:00:00,2.16,FashionCo,França,4.61,Cerveja 2,29,6,Paris,0.894227839793736
Alimentos,0.59,2.09,2.66,2023-07-22 01:00:00,2023-07-30 01:00:00,2.16,FashionCo,França,4.61,Cerveja 2,29,5,Paris,0.894227839793736
Alimentos,0.67,2.83,2.66,2023-01-04 00:00:00,2023-01-12 00:00:00,8.15,GreenSupplies,Alemanha,5.68,Cerveja 2,29,9,Hamburgo,0.591263860721852
Alimentos,0.4,2.41,2.68,2023-02-06 00:00:00,2023-02-09 00:00:00,2.58,StyleSupplies,Espanha,3.84,Cerveja 2,29,5,Madrid,0.8732769921557189
Alimentos,0.4,2.41,2.68,2023-08-04 01:00:00,2023-08-14 01:00:00,2.58,StyleSupplies,Espanha,3.84,Cerveja 2,29,9,Madrid,0.8732769921557189
Alimentos,0.4,2.41,2.68,2023-06-10 01:00:00,2023-06-12 01:00:00,2.58,StyleSupplies,Espanha,3.84,Cerveja 2,29,8,Madrid,0.8732769921557189
Alimentos,0.4,2.41,2.68,2023-10-21 01:00:00,2023-10-30 00:00:00,2.58,StyleSupplies,Espanha,3.84,Cerveja 2,29,9,Madrid,0.8732769921557189
Alimentos,0.77,0.43,2.7,2023-02-22 00:00:00,2023-03-04 00:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,5,Sevilha,0.9596417191631207
Alimentos,0.77,0.43,2.7,2023-07-11 01:00:00,2023-07-25 01:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,2,Sevilha,0.9596417191631207
Alimentos,0.77,0.43,2.7,2023-06-25 01:00:00,2023-07-05 01:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,6,Sevilha,0.9596417191631207
Alimentos,0.77,0.43,2.7,2023-07-11 01:00:00,2023-07-23 01:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,8,Sevilha,0.9596417191631207
Alimentos,0.77,0.43,2.7,2023-07-30 01:00:00,2023-08-13 01:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,4,Sevilha,0.9596417191631207
Alimentos,0.77,0.43,2.7,2023-06-29 01:00:00,2023-07-05 01:00:00,0.87,TechWorld,Espanha,8.71,Cerveja 3,30,6,Sevilha,0.9596417191631207
Alimentos,0.27,0.37,2.74,2023-07-30 01:00:00,2023-08-14 01:00:00,5.7,TechWorld,França,6.95,Cerveja 2,29,10,Paris,0.7167288886374177
Alimentos,0.27,0.37,2.74,2023-06-19 01:00:00,2023-06-24 01:00:00,5.7,TechWorld,França,6.95,Cerveja 2,29,4,Paris,0.7167288886374177
Alimentos,0.27,0.37,2.74,2023-05-01 01:00:00,2023-05-03 01:00:00,5.7,TechWorld,França,6.95,Cerveja 2,29,5,Paris,0.7167288886374177
Alimentos,0.42,1.45,2.77,2023-04-19 01:00:00,2023-05-04 01:00:00,2.82,FashionCo,Alemanha,9.36,Cerveja 3,30,3,Munique,0.8614763769828774
Alimentos,0.42,1.45,2.77,2023-05-03 01:00:00,2023-05-05 01:00:00,2.82,FashionCo,Alemanha,9.36,Cerveja 3,30,2,Munique,0.8614763769828774
Alimentos,0.42,1.45,2.77,2023-03-09 00:00:00,2023-03-11 00:00:00,2.82,FashionCo,Alemanha,9.36,Cerveja 3,30,8,Munique,0.8614763769828774
Alimentos,0.3,1.74,2.78,2023-01-30 00:00:00,2023-02-06 00:00:00,0.44,FashionCo,Alemanha,6.88,Cerveja 1,28,7,Munique,0.9818103821847225
Alimentos,0.33,0.19,2.79,2023-04-23 01:00:00,2023-04-29 01:00:00,5.49,GreenSupplies,Portugal,4.3,Cerveja 2,29,6,Porto,0.7272821093640688
Alimentos,0.33,0.19,2.79,2023-05-09 01:00:00,2023-05-23 01:00:00,5.49,GreenSupplies,Portugal,4.3,Cerveja 2,29,2,Porto,0.7272821093640688
Alimentos,0.33,0.19,2.79,2023-08-09 01:00:00,2023-08-10 01:00:00,5.49,GreenSupplies,Portugal,4.3,Cerveja 2,29,7,Porto,0.7272821093640688
Alimentos,0.33,0.19,2.79,2023-05-20 01:00:00,2023-05-31 01:00:00,5.49,GreenSupplies,Portugal,4.3,Cerveja 2,29,8,Porto,0.7272821093640688
Alimentos,0.16,0.17,2.81,2023-04-17 01:00:00,2023-04-25 01:00:00,4.02,StyleSupplies,Alemanha,9.5,Cerveja 3,30,9,Berlim,0.8018734148514851
Alimentos,0.16,0.17,2.81,2023-01-23 00:00:00,2023-02-01 00:00:00,4.02,StyleSupplies,Alemanha,9.5,Cerveja 3,30,10,Berlim,0.8018734148514851
Alimentos,0.16,0.17,2.81,2023-08-31 01:00:00,2023-09-09 01:00:00,4.02,StyleSupplies,Alemanha,9.5,Cerveja 3,30,4,Berlim,0.8018734148514851
Alimentos,0.41,2.29,2.86,2023-01-29 00:00:00,2023-02-08 00:00:00,0.18,EcoFriendly,França,5.04,Cerveja 2,29,8,Marselha,0.9945141277454225
Alimentos,0.68,2.36,2.87,2023-10-27 01:00:00,2023-10-30 00:00:00,6.45,TechWorld,Espanha,3.03,Cerveja 1,28,3,Barcelona,0.6772789871630509
Alimentos,0.68,2.36,2.87,2023-01-24 00:00:00,2023-01-28 00:00:00,6.45,TechWorld,Espanha,3.03,Cerveja 1,28,3,Barcelona,0.6772789871630509
Alimentos,0.37,0.15,2.88,2023-06-05 01:00:00,2023-06-13 01:00:00,2.03,FashionCo,Itália,4.32,Cerveja 1,28,9,Milão,0.9019642943926922
Alimentos,0.37,0.15,2.88,2023-08-27 01:00:00,2023-09-03 01:00:00,2.03,FashionCo,Itália,4.32,Cerveja 1,28,2,Milão,0.9019642943926922
Alimentos,0.37,0.15,2.88,2023-07-18 01:00:00,2023-07-29 01:00:00,2.03,FashionCo,Itália,4.32,Cerveja 1,28,7,Milão,0.9019642943926922
Alimentos,0.37,0.15,2.88,2023-01-17 00:00:00,2023-02-01 00:00:00,2.03,FashionCo,Itália,4.32,Cerveja 1,28,7,Milão,0.9019642943926922
