Unnamed: 0.1;Unnamed: 0;Cliente_ID;Detalhes_Reclamações;Histórico_Reclamações;Frequência_Compra;Género;Idade;Método_Pagamento;País;Preferência_Categoria;Score_Fidelidade;sentimento
804;804;677059;;0;Alta;M;29;Cartão de Crédito;Alemanha;Eletrónica;6;0.0
805;805;288690;"Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado; Entrega atrasada";4;Média;M;26;Cartão de Crédito;França;Casa;4;-0.09375
806;806;738714;"Entrega atrasada; Produto diferente do pedido; Reembolso não processado; Qualidade abaixo do esperado; Demora na resposta";5;Média;M;60;Débito;Portugal;Eletrónica;5;-0.02
807;807;281947;"Produto chegou danificado; Entrega atrasada; Qualidade abaixo do esperado";3;Média;M;56;Débito;Espanha;Beleza;9;-0.03333333333333333
808;808;801760;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto chegou danificado; Demora na resposta";4;Alta;M;32;PayPal;Espanha;Moda;4;-0.11875
809;809;292568;;0;Baixa;F;42;Transferência Bancária;Itália;Eletrónica;10;0.0
810;810;151587;"Demora na resposta; Qualidade abaixo do esperado; Entrega atrasada";3;Baixa;M;67;Transferência Bancária;Alemanha;Beleza;5;-0.03333333333333333
811;811;204917;"Demora na resposta; Reembolso não processado; Produto chegou danificado";3;Baixa;F;26;Transferência Bancária;França;Moda;1;0.0
812;812;547103;"Qualidade abaixo do esperado; Produto diferente do pedido; Produto chegou danificado";3;Média;F;57;Transferência Bancária;Espanha;Beleza;5;-0.03333333333333333
813;813;512222;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto diferente do pedido; Produto chegou danificado; Reembolso não processado";5;Baixa;F;28;Transferência Bancária;Itália;Eletrónica;1;-0.095
814;814;412574;"Reembolso não processado; Demora na resposta; Produto chegou danificado; Suporte ao cliente fraco";4;Alta;F;45;Cartão de Crédito;Portugal;Alimentos;3;-0.09375
815;815;325203;Produto chegou danificado;1;Média;M;56;Débito;Portugal;Alimentos;8;0.0
816;816;661744;"Produto diferente do pedido; Demora na resposta";2;Baixa;M;69;Débito;Itália;Beleza;7;0.0
817;817;334189;Entrega atrasada;1;Baixa;F;48;PayPal;Portugal;Casa;4;0.0
818;818;351090;;0;Alta;M;22;Transferência Bancária;Espanha;Moda;1;0.0
819;819;723736;Produto chegou danificado;1;Média;F;70;PayPal;França;Beleza;7;0.0
820;820;469653;"Qualidade abaixo do esperado; Demora na resposta; Entrega atrasada; Reembolso não processado; Suporte ao cliente fraco";5;Alta;M;25;Cartão de Crédito;França;Alimentos;8;-0.095
821;821;364456;"Demora na resposta; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";4;Alta;F;39;Cartão de Crédito;Itália;Moda;3;-0.025
822;822;776933;"Suporte ao cliente fraco; Produto chegou danificado; Produto diferente do pedido; Demora na resposta; Entrega atrasada";5;Alta;M;40;PayPal;Alemanha;Beleza;4;-0.075
823;823;535249;;0;Alta;F;58;PayPal;França;Eletrónica;4;0.0
824;824;593241;"Demora na resposta; Produto chegou danificado; Produto diferente do pedido";3;Baixa;F;58;PayPal;Alemanha;Casa;7;0.0
825;825;625521;"Produto chegou danificado; Entrega atrasada; Reembolso não processado";3;Baixa;F;35;PayPal;Alemanha;Alimentos;5;0.0
826;826;788412;"Reembolso não processado; Suporte ao cliente fraco; Qualidade abaixo do esperado";3;Média;F;48;Transferência Bancária;Espanha;Alimentos;8;-0.15833333333333333
827;827;939448;"Produto diferente do pedido; Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada";4;Média;F;34;Débito;Espanha;Eletrónica;6;-0.11875
828;828;231723;"Reembolso não processado; Qualidade abaixo do esperado; Entrega atrasada; Demora na resposta";4;Média;M;67;Débito;Espanha;Casa;8;-0.025
829;829;856981;;0;Baixa;M;21;Cartão de Crédito;Portugal;Eletrónica;8;0.0
830;830;884072;"Qualidade abaixo do esperado; Produto diferente do pedido";2;Alta;F;64;Débito;Portugal;Alimentos;10;-0.05
831;831;847496;"Produto diferente do pedido; Entrega atrasada; Produto chegou danificado; Suporte ao cliente fraco";4;Baixa;F;28;Cartão de Crédito;França;Moda;9;-0.09375
832;832;341244;;0;Alta;F;39;PayPal;França;Alimentos;4;0.0
833;833;165417;"Qualidade abaixo do esperado; Reembolso não processado";2;Baixa;F;66;Débito;Espanha;Eletrónica;4;-0.05
834;834;965267;"Reembolso não processado; Produto chegou danificado; Qualidade abaixo do esperado";3;Média;M;47;Cartão de Crédito;França;Eletrónica;7;-0.03333333333333333
835;835;310701;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido";4;Baixa;M;65;Cartão de Crédito;Portugal;Beleza;1;-0.11875
836;836;407924;"Demora na resposta; Reembolso não processado";2;Alta;M;35;Débito;França;Moda;9;0.0
837;837;650333;"Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado";3;Baixa;F;53;Débito;Espanha;Eletrónica;1;-0.125
838;838;753129;"Produto diferente do pedido; Suporte ao cliente fraco";2;Baixa;F;52;Transferência Bancária;Alemanha;Beleza;9;-0.1875
839;839;985870;"Entrega atrasada; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado";4;Alta;F;31;Débito;Alemanha;Alimentos;10;-0.025
840;840;292983;"Entrega atrasada; Reembolso não processado; Produto diferente do pedido";3;Alta;M;52;PayPal;França;Casa;7;0.0
841;841;915316;"Produto diferente do pedido; Demora na resposta; Qualidade abaixo do esperado";3;Média;M;39;PayPal;Alemanha;Moda;10;-0.03333333333333333
842;842;862308;"Produto diferente do pedido; Demora na resposta; Reembolso não processado; Suporte ao cliente fraco";4;Alta;M;70;Transferência Bancária;França;Eletrónica;7;-0.09375
843;843;703004;;0;Média;F;18;Débito;Espanha;Alimentos;6;0.0
844;844;177097;Qualidade abaixo do esperado;1;Média;F;70;Débito;Itália;Eletrónica;9;-0.1
845;845;698436;"Demora na resposta; Produto diferente do pedido; Produto chegou danificado; Reembolso não processado";4;Média;F;43;PayPal;Espanha;Casa;3;0.0
846;846;472875;Qualidade abaixo do esperado;1;Baixa;F;34;Transferência Bancária;Alemanha;Alimentos;4;-0.1
847;847;635519;"Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido";3;Média;F;57;Cartão de Crédito;Itália;Eletrónica;5;-0.03333333333333333
848;848;657009;;0;Baixa;F;66;Débito;Alemanha;Alimentos;1;0.0
849;849;436288;;0;Alta;F;52;Cartão de Crédito;Itália;Alimentos;9;0.0
850;850;627108;;0;Média;M;31;Cartão de Crédito;França;Alimentos;6;0.0
851;851;536809;"Produto chegou danificado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada";5;Média;F;32;Débito;Espanha;Moda;10;-0.095
852;852;986850;Produto diferente do pedido;1;Baixa;M;44;Cartão de Crédito;Portugal;Casa;3;0.0
853;853;528694;"Produto chegou danificado; Suporte ao cliente fraco";2;Alta;F;33;Transferência Bancária;França;Alimentos;2;-0.1875
854;854;126167;;0;Baixa;M;28;Débito;Portugal;Eletrónica;3;0.0
855;855;317145;"Suporte ao cliente fraco; Produto chegou danificado; Entrega atrasada";3;Média;F;38;Débito;Itália;Moda;5;-0.125
856;856;219779;;0;Média;M;42;Transferência Bancária;França;Eletrónica;9;0.0
857;857;928079;"Qualidade abaixo do esperado; Suporte ao cliente fraco";2;Alta;M;52;Transferência Bancária;Espanha;Eletrónica;4;-0.2375
858;858;224923;"Produto chegou danificado; Entrega atrasada; Produto diferente do pedido; Reembolso não processado";4;Média;M;58;Débito;França;Eletrónica;1;0.0
859;859;506111;"Demora na resposta; Produto diferente do pedido; Qualidade abaixo do esperado";3;Média;M;39;Transferência Bancária;Itália;Eletrónica;9;-0.03333333333333333
860;860;362337;"Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Demora na resposta; Produto diferente do pedido";5;Baixa;M;20;Cartão de Crédito;Portugal;Casa;7;-0.075
861;861;489646;Reembolso não processado;1;Média;M;66;PayPal;Itália;Eletrónica;9;0.0
862;862;387468;"Demora na resposta; Suporte ao cliente fraco; Produto diferente do pedido";3;Baixa;M;66;Transferência Bancária;Espanha;Alimentos;7;-0.125
863;863;759325;"Entrega atrasada; Qualidade abaixo do esperado; Reembolso não processado; Produto chegou danificado; Suporte ao cliente fraco";5;Média;M;64;Débito;Espanha;Eletrónica;1;-0.095
864;864;719983;"Reembolso não processado; Demora na resposta; Produto chegou danificado; Produto diferente do pedido; Qualidade abaixo do esperado";5;Média;F;58;Transferência Bancária;Alemanha;Eletrónica;7;-0.02
865;865;552004;"Produto chegou danificado; Reembolso não processado";2;Alta;M;23;Débito;Espanha;Beleza;9;0.0
866;866;953996;"Produto chegou danificado; Suporte ao cliente fraco; Demora na resposta";3;Média;M;63;Transferência Bancária;França;Moda;5;-0.125
867;867;527790;"Demora na resposta; Entrega atrasada";2;Média;F;58;Transferência Bancária;Espanha;Moda;7;0.0
868;868;530625;"Entrega atrasada; Suporte ao cliente fraco; Demora na resposta";3;Baixa;F;27;PayPal;Alemanha;Alimentos;2;-0.125
869;869;335647;"Reembolso não processado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto chegou danificado";4;Baixa;F;27;Cartão de Crédito;Alemanha;Moda;8;-0.11875
870;870;208636;"Entrega atrasada; Produto diferente do pedido; Reembolso não processado; Produto chegou danificado; Qualidade abaixo do esperado";5;Alta;F;62;Cartão de Crédito;Portugal;Alimentos;6;-0.02
871;871;978858;;0;Média;M;21;PayPal;Alemanha;Eletrónica;8;0.0
872;872;687122;;0;Baixa;M;65;Transferência Bancária;Portugal;Eletrónica;5;0.0
873;873;907736;"Demora na resposta; Produto chegou danificado";2;Baixa;F;50;Débito;Alemanha;Beleza;6;0.0
874;874;836373;Entrega atrasada;1;Média;F;53;PayPal;Alemanha;Eletrónica;9;0.0
875;875;710461;"Produto diferente do pedido; Reembolso não processado; Qualidade abaixo do esperado";3;Baixa;M;44;PayPal;Alemanha;Casa;4;-0.03333333333333333
876;876;297240;"Reembolso não processado; Suporte ao cliente fraco; Qualidade abaixo do esperado; Entrega atrasada; Produto chegou danificado";5;Baixa;M;69;Transferência Bancária;França;Moda;1;-0.095
877;877;117178;;0;Média;M;38;Cartão de Crédito;França;Casa;8;0.0
878;878;661083;;0;Alta;F;30;PayPal;Alemanha;Casa;3;0.0
879;879;874289;;0;Média;M;21;Cartão de Crédito;Espanha;Beleza;10;0.0
880;880;700896;"Produto chegou danificado; Produto diferente do pedido; Demora na resposta";3;Alta;M;21;PayPal;Espanha;Alimentos;2;0.0
881;881;405885;"Produto chegou danificado; Suporte ao cliente fraco; Entrega atrasada";3;Baixa;F;27;Transferência Bancária;Alemanha;Alimentos;5;-0.125
882;882;497107;"Reembolso não processado; Produto chegou danificado; Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido";5;Média;F;19;PayPal;Alemanha;Alimentos;10;-0.075
883;883;256806;"Entrega atrasada; Produto diferente do pedido; Suporte ao cliente fraco; Reembolso não processado; Qualidade abaixo do esperado";5;Alta;F;29;Transferência Bancária;França;Moda;1;-0.095
884;884;247223;;0;Alta;M;58;Cartão de Crédito;Portugal;Moda;7;0.0
885;885;640243;Reembolso não processado;1;Média;F;24;Transferência Bancária;Portugal;Beleza;4;0.0
886;886;135872;"Produto diferente do pedido; Entrega atrasada; Demora na resposta";3;Baixa;F;55;Débito;França;Beleza;4;0.0
887;887;962640;"Suporte ao cliente fraco; Demora na resposta; Produto chegou danificado; Reembolso não processado; Produto diferente do pedido";5;Alta;F;32;Cartão de Crédito;Itália;Eletrónica;6;-0.075
888;888;510669;"Demora na resposta; Reembolso não processado; Entrega atrasada; Qualidade abaixo do esperado; Produto diferente do pedido";5;Alta;M;38;PayPal;Espanha;Eletrónica;9;-0.02
889;889;391516;"Reembolso não processado; Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco";4;Baixa;M;63;PayPal;Portugal;Casa;10;-0.09375
890;890;827597;"Produto diferente do pedido; Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco";5;Alta;M;43;PayPal;Alemanha;Alimentos;1;-0.095
891;891;313187;"Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado; Entrega atrasada";4;Baixa;M;26;Cartão de Crédito;Portugal;Moda;5;-0.025
892;892;166951;"Produto diferente do pedido; Suporte ao cliente fraco; Entrega atrasada";3;Baixa;F;32;Débito;Espanha;Moda;1;-0.125
893;893;672533;"Reembolso não processado; Qualidade abaixo do esperado; Entrega atrasada; Suporte ao cliente fraco; Produto chegou danificado";5;Alta;M;33;Cartão de Crédito;Itália;Eletrónica;10;-0.095
894;894;604682;Reembolso não processado;1;Alta;F;59;PayPal;França;Casa;5;0.0
895;895;656920;;0;Média;M;39;PayPal;Alemanha;Moda;4;0.0
896;896;696881;"Qualidade abaixo do esperado; Entrega atrasada";2;Baixa;F;37;Cartão de Crédito;França;Alimentos;6;-0.05
897;897;222592;;0;Média;M;59;Débito;Itália;Beleza;2;0.0
898;898;335507;"Demora na resposta; Produto chegou danificado";2;Média;F;49;PayPal;Portugal;Moda;10;0.0
899;899;574721;"Reembolso não processado; Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido";4;Média;M;29;Cartão de Crédito;Portugal;Casa;5;-0.025
900;900;809041;;0;Alta;F;49;Cartão de Crédito;Alemanha;Moda;8;0.0
901;901;866570;"Entrega atrasada; Qualidade abaixo do esperado";2;Baixa;M;54;Transferência Bancária;Alemanha;Beleza;10;-0.05
902;902;681547;"Entrega atrasada; Produto diferente do pedido; Suporte ao cliente fraco; Produto chegou danificado";4;Baixa;M;46;Transferência Bancária;Itália;Moda;4;-0.09375
903;903;441335;"Qualidade abaixo do esperado; Entrega atrasada; Suporte ao cliente fraco";3;Baixa;F;50;PayPal;Alemanha;Casa;1;-0.15833333333333333
904;904;224766;;0;Alta;M;36;PayPal;Portugal;Eletrónica;5;0.0
905;905;218525;"Qualidade abaixo do esperado; Suporte ao cliente fraco";2;Média;M;67;Débito;Alemanha;Casa;8;-0.2375
906;906;168886;;0;Baixa;M;60;Transferência Bancária;França;Casa;7;0.0
907;907;450511;"Qualidade abaixo do esperado; Produto chegou danificado";2;Baixa;F;47;Cartão de Crédito;Itália;Beleza;9;-0.05
908;908;788145;"Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado";3;Baixa;M;61;Cartão de Crédito;Portugal;Moda;1;-0.125
909;909;425173;"Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco; Entrega atrasada; Reembolso não processado";5;Alta;F;22;Débito;Espanha;Eletrónica;2;-0.075
910;910;145808;Produto diferente do pedido;1;Média;M;54;Cartão de Crédito;França;Casa;5;0.0
911;911;211531;;0;Baixa;F;20;Débito;França;Alimentos;1;0.0
912;912;249794;"Reembolso não processado; Produto diferente do pedido";2;Baixa;M;57;Débito;Espanha;Casa;2;0.0
913;913;269872;"Demora na resposta; Qualidade abaixo do esperado; Produto diferente do pedido";3;Alta;M;69;PayPal;Espanha;Casa;1;-0.03333333333333333
914;914;733453;"Entrega atrasada; Reembolso não processado";2;Baixa;F;57;Transferência Bancária;Portugal;Casa;9;0.0
915;915;933739;"Entrega atrasada; Produto diferente do pedido";2;Baixa;M;62;Débito;França;Eletrónica;3;0.0
916;916;224246;;0;Alta;M;39;Transferência Bancária;Itália;Casa;4;0.0
917;917;148246;;0;Média;F;59;Débito;Espanha;Alimentos;3;0.0
918;918;511175;"Reembolso não processado; Produto diferente do pedido; Suporte ao cliente fraco";3;Baixa;M;63;PayPal;França;Casa;9;-0.125
919;919;632815;"Qualidade abaixo do esperado; Produto chegou danificado; Produto diferente do pedido";3;Baixa;F;49;PayPal;França;Moda;2;-0.03333333333333333
920;920;480284;;0;Média;M;22;PayPal;França;Beleza;3;0.0
921;921;928752;"Entrega atrasada; Reembolso não processado; Demora na resposta; Produto chegou danificado; Produto diferente do pedido";5;Alta;M;53;Transferência Bancária;Alemanha;Beleza;4;0.0
922;922;375996;;0;Baixa;F;48;Transferência Bancária;Espanha;Moda;8;0.0
923;923;791819;"Reembolso não processado; Qualidade abaixo do esperado; Suporte ao cliente fraco; Produto chegou danificado; Demora na resposta";5;Baixa;M;56;PayPal;França;Casa;7;-0.095
924;924;818030;"Reembolso não processado; Produto diferente do pedido; Qualidade abaixo do esperado; Entrega atrasada";4;Média;F;64;Transferência Bancária;França;Beleza;9;-0.025
925;925;177435;"Demora na resposta; Produto chegou danificado; Reembolso não processado; Entrega atrasada";4;Média;M;30;Transferência Bancária;Itália;Eletrónica;9;0.0
926;926;155952;;0;Média;M;60;Transferência Bancária;Itália;Moda;8;0.0
927;927;159233;"Reembolso não processado; Entrega atrasada";2;Média;M;33;Cartão de Crédito;Alemanha;Eletrónica;1;0.0
928;928;763088;"Produto chegou danificado; Reembolso não processado; Produto diferente do pedido; Entrega atrasada; Qualidade abaixo do esperado";5;Média;M;28;Cartão de Crédito;França;Beleza;5;-0.02
929;929;569077;"Suporte ao cliente fraco; Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado; Demora na resposta";5;Baixa;F;60;Débito;Itália;Alimentos;9;-0.095
930;930;890063;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado";3;Média;F;22;Débito;Alemanha;Moda;10;-0.15833333333333333
931;931;591899;"Produto chegou danificado; Entrega atrasada; Produto diferente do pedido; Reembolso não processado; Suporte ao cliente fraco";5;Média;M;46;PayPal;França;Alimentos;3;-0.075
932;932;588117;;0;Média;F;37;Cartão de Crédito;França;Beleza;1;0.0
933;933;201476;;0;Alta;M;45;Débito;França;Casa;9;0.0
934;934;828056;"Produto diferente do pedido; Qualidade abaixo do esperado; Suporte ao cliente fraco";3;Baixa;M;36;Cartão de Crédito;Portugal;Moda;7;-0.15833333333333333
935;935;162033;Suporte ao cliente fraco;1;Baixa;F;52;Transferência Bancária;Itália;Alimentos;1;-0.375
936;936;455946;;0;Alta;M;51;Débito;França;Moda;10;0.0
937;937;353872;;0;Média;M;33;PayPal;Portugal;Eletrónica;6;0.0
938;938;357643;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada; Reembolso não processado; Produto chegou danificado";5;Baixa;M;31;Transferência Bancária;Espanha;Eletrónica;6;-0.095
939;939;332686;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto chegou danificado; Produto diferente do pedido; Demora na resposta";5;Baixa;M;51;Transferência Bancária;Alemanha;Casa;1;-0.095
940;940;522680;"Qualidade abaixo do esperado; Entrega atrasada";2;Alta;F;58;PayPal;Itália;Beleza;10;-0.05
941;941;862765;;0;Alta;M;47;Débito;Itália;Eletrónica;2;0.0
